"LFQ.adj.iBAQ.BC_06.16"	"LFQ.adj.iBAQ.BC_14.16"	"LFQ.adj.iBAQ.BC_19.15"	"LFQ.adj.iBAQ.BC_21.16"	"LFQ.adj.iBAQ.BC_31.12"	"LFQ.adj.iBAQ.BC_38.14"	"LFQ.adj.iBAQ.BC_45.14"	"LFQ.adj.iBAQ.BC_46.15"	"LFQ.adj.iBAQ.BC_55.15"	"LFQ.adj.iBAQ.LC_06.16"	"LFQ.adj.iBAQ.LC_14.16"	"LFQ.adj.iBAQ.LC_19.15"	"LFQ.adj.iBAQ.LC_21.16"	"LFQ.adj.iBAQ.LC_31.12"	"LFQ.adj.iBAQ.LC_38.14"	"LFQ.adj.iBAQ.LC_45.14"	"LFQ.adj.iBAQ.LC_46.15"	"LFQ.adj.iBAQ.LC_49.15"	"LFQ.adj.iBAQ.LC_55.15"	"LFQ.adj.iBAQ.LP_06.16"	"LFQ.adj.iBAQ.LP_14.16"	"LFQ.adj.iBAQ.LP_19.15"	"LFQ.adj.iBAQ.LP_21.16"	"LFQ.adj.iBAQ.LP_31.12"	"LFQ.adj.iBAQ.LP_38.14"	"LFQ.adj.iBAQ.LP_45.14"	"LFQ.adj.iBAQ.LP_46.15"	"LFQ.adj.iBAQ.LP_49.15"	"LFQ.adj.iBAQ.LP_55.15"
"PDXK"	26.186794066914	25.8492054771713	25.7980348819759	25.8140488511331	26.0703872552506	25.9907012677933	26.0677589899064	25.8458400814271	26.1649754201869	26.5670592652596	26.6866775130853	26.0260151795402	26.6839557684377	26.418276531165	25.8478308765105	26.3893587102143	26.4742237281324	26.5034339750379	26.4290256295186	27.349799463276	26.7952260027833	26.4926247383825	27.1980017722126	27.2337608215532	26.8256867593853	27.5347674434514	27.6301941787441	27.0773832023756	27.1313154040786
"PDXP"	23.7563995761194	15.4980929433999	20.413351533663	21.7523890857973	19.3803983889894	22.0259608481595	23.2005800714658	16.3653686245706	20.458838107657	15.746986406123	15.3632800851271	21.767274229704	22.1677704846632	17.4358952913894	19.6212829659355	16.8022821344169	15.0066722845827	18.8354275230096	21.5466036014605	19.4255851139253	25.2060296561698	20.3782399424531	20.1261946578992	15.5135780559774	20.7418176635545	20.6609039673629	15.704873339408	20.6866071782487	21.5327302134092
"PDZD11"	25.8630676658922	25.177560400726	25.5754316049205	25.2725411426543	25.3951740443924	25.1590400348166	25.5387112994292	24.9551150148624	25.9103672775596	26.4276858345344	25.9322093994427	25.1493479142473	25.5922139164071	25.3474904362274	25.9006178239656	24.7037522305064	25.426465314688	25.3225399330464	25.8835232722791	25.9498230154234	25.9914060655387	25.6775805166695	24.9843394568785	25.2234090579933	25.9476471381465	26.0112296477557	26.486156960447	26.5514828240316	26.2631437879574
"PDZD8"	17.8509142269887	11.5129481584117	18.6018511369695	19.0685715378322	19.0249260899185	18.4864183262372	-3.00548651212366	19.9657763332745	18.0614254401468	19.9862024628889	22.4986703871977	21.0156324034727	18.6900044607272	18.8049337514693	20.4269549037892	16.6468140517318	18.9890500645615	18.8835012071686	19.9648129481697	18.2580356798127	22.0420651477883	19.4637474807194	15.434206408024	11.5268765403001	17.783363243744	15.0595694994492	17.4984175860803	18.9157435940487	16.1271369591482
"PDZK1;PDZK1P1"	1.0838714230174	18.4783751886425	21.6532316084482	18.706821887692	21.5419848066039	0.882228612259892	0.656775299603853	17.8235946761346	18.7437816185254	23.4802918972467	19.2555519381779	21.5770884536182	0.751596149079395	24.8421774292732	17.2014602129163	20.0190130582025	21.7235313259981	23.3108409434195	22.7334548650345	16.991553591189	4.05415923897396	0.79509483949	17.4369486618082	20.7483785139711	0.746059759549091	1.01241392269768	16.2462039604232	16.1671750640656	20.8492063471968
"PDZK1IP1"	19.9475704471422	22.1945357867556	0.215055828660775	0.0925245576686802	0.107261040243488	0.429988907760469	0.350335362570581	0.341357163319573	0.0913588167025985	18.3435425343151	7.08631253435855	19.8573771486894	21.8872416131162	19.8730682122123	20.0173909046074	21.3917241483602	20.5797509067936	20.1211949731409	0.474950841812174	22.1276351151118	7.09296653306592	22.8004202090744	23.5326341577716	23.2107457316728	21.4886777363471	22.4234194392938	22.8922401481052	22.9296457147187	21.2852227620615
"PEA15"	26.7246532106772	26.7504721462262	26.9371017075758	27.2170951576879	27.2356625497321	26.8667404453977	27.2342332931741	26.9189265412352	27.2006737454011	27.4927012105098	27.5293315680328	27.0573701546466	27.3024146831811	26.8473426269383	27.0055697506261	27.3573914280401	26.9803256776604	26.7048506422878	26.7897503457487	26.6453807576199	27.2315685995847	26.3983074855987	26.2399282254	26.6876692648233	26.2981883785118	27.1307099179177	26.4958097314595	27.0588402904607	26.8617743858192
"PEBP1"	30.7116302392767	30.8777094192503	30.5108470212138	31.6167205810985	31.06874886254	30.7103758324092	31.0428363846472	30.9507257757411	30.6272088763134	31.8301507039114	31.9954628157668	31.7548872165335	32.6695757132239	31.7158746923059	31.4029156333639	31.7361832274918	31.9823253000152	32.0240999567471	31.7911211407706	31.6953739498675	31.7102505674595	30.9927491590474	31.4813137197328	31.3611247695471	31.1454676808966	31.5696011913215	31.5597121177891	31.3706834225662	31.621374843355
"PEF1"	24.6776491556412	26.6118750908472	24.5815939091999	25.3453710504639	24.8690942867577	25.4271110156302	24.0087565400745	24.4284469091517	26.7837667895447	25.6334926182635	28.4170789977152	25.0901767237781	26.2749901546598	24.8988174975089	25.6575863895178	26.7367784746958	26.1862990277697	25.7540894968054	28.1109572843499	25.308562426615	28.030486626901	24.9391054847718	25.8622577442102	16.7698474539674	26.9423025318573	27.1799145711708	25.2082400105263	25.209860846618	26.9739671019764
"PELO"	20.8131917542215	20.6940866553991	22.516289902565	22.4197189076304	21.7049385844508	21.9663820903404	20.5215113195768	22.6157461334184	21.0316768203637	20.9792235575002	21.1521199437359	21.6459724167667	20.5899744729452	20.580774061061	21.9090408002904	21.9913793213308	21.6717535007369	19.2462846200026	20.4098241105043	18.5598605512149	21.3378285235226	21.5465381817628	21.0017152391216	21.0149135719282	20.4145897188059	19.089121215968	20.4055136643247	21.1583704981174	18.3904201510721
"PELP1"	25.2371296338666	25.3722282712646	25.8139781669838	25.3568263687672	24.4668207208859	25.9722011147667	23.8423658044114	25.4413923330506	25.8244082409371	26.0016586398675	25.7700648250915	24.9234763489746	25.3560704051537	25.3486868173562	25.5820092791772	25.2908773346193	25.8540662028312	25.3260335438188	25.622213241157	26.4370634729302	25.9804712116604	26.020249120551	26.2198431136095	25.555657517813	26.0976858828609	25.5499784726617	26.4778700604018	25.9856477609872	26.2762232365553
"PEO1"	0.568275275619285	7.04526858587988	0.576776028619026	17.6545805599929	14.4959908158074	17.3801857932679	0.394579221916096	18.4309773729313	0.391845285238848	0.603080314917539	7.253478216044	0.351446056945507	0.575043701856178	17.827079314769	0.410247145431445	0.213351915465175	18.61095812099	0.594727836181983	0.453607691611841	19.948962563848	7.08640019746718	19.4255769204131	19.26824043629	20.5350540320397	18.1898052910568	19.4190608510302	20.1012593659281	18.8935026350744	18.1527124987856
"PEPD"	25.506189939989	25.083484463389	24.8474877848192	24.5506164798035	25.084901422144	24.556205689426	25.0317700734043	25.0561162020387	24.5885938226888	25.4014135845778	25.2041588432989	25.2032842691677	25.219013041669	25.5335360428253	24.6418900716246	25.380658761158	25.3906600001813	25.5008045682224	24.8958436397403	24.9122226255606	25.2781784828919	24.7967374819048	24.4640462261937	24.7893403836805	24.391007027437	24.9801223902643	25.24142310223	25.0850654301839	24.8674850982729
"PERP"	24.5408709349182	24.6697832713886	24.6454817384921	24.4486729902715	24.7349240957687	25.888061165513	25.322634058138	23.9877396894871	25.4597031804986	25.8113998553329	25.4242705300531	24.6027990092141	25.1578387866505	24.8998622548874	25.0056424693603	24.9450271127956	25.0554691809628	24.3918024454429	25.5642503353979	24.8752861412438	25.3762386976472	24.7279757106019	24.9933232319741	25.3778690597959	25.8177315061028	25.6622741449307	24.8979687741916	24.8935735622318	25.835889174422
"PES1"	24.1151439462693	24.2055492395632	24.8302681542147	24.6279551753401	23.6504445008958	24.502942168471	23.9783802565046	24.1145141778754	24.5919133299712	24.0425984467399	24.1089124460981	23.9040872440667	23.8462930179149	24.0989985941736	23.7213065489033	23.8081584271474	24.0121567502439	23.8816903238182	23.9759557278016	24.6760955598377	24.1691653189222	25.1734048847211	24.878254168496	24.7381415794815	24.4860548579371	24.3924308589478	24.8606981840677	24.300993178844	24.4480555000856
"PEX11B"	24.329737138394	23.6671333586089	24.6430157329612	24.9544357820056	23.2211874159814	24.7799996240868	23.6225256806003	24.6697428258386	24.8211151345376	25.5274518568667	25.0732425809289	25.2860511541456	24.1839680971137	23.7885963139401	24.3367843161007	24.0638902505325	24.5324916180202	24.6436335003663	25.0223060621782	24.1306167767725	24.9673791910243	24.3963265337463	24.1553298071678	24.1689088971836	23.5638702833232	24.7005423243314	24.4307521932946	24.4837964466934	24.6840288494362
"PEX14"	24.2652402484575	23.7385816043494	24.5549367800562	23.3040321521096	24.0331410151674	24.4471645906652	23.9848906303288	24.3620031434757	24.2537260355096	24.3092096033083	24.2614948781089	23.8572509647866	23.7809433020723	24.0174249837872	23.7435268002813	23.5320007351645	23.9354022994942	24.0610062140359	24.1708878568333	23.8704984764185	23.8493620660569	24.4589735831866	23.7094343791648	23.9068360634978	23.546778388074	24.2217916284496	23.9342010644681	23.7633709076213	23.9752444297991
"PEX19"	20.4565296153072	11.0975362090092	20.8629645909319	19.0474311797663	21.692826171199	21.2107296586643	-2.24431033133819	22.1415188412835	19.199345250086	22.6179697272438	22.9565821243475	21.3202399555012	20.4709052058426	23.1686359227112	22.0874920364706	20.3888877115826	22.0969046733939	23.0980026178627	20.6386427353082	22.4300879825703	24.4248961429008	21.1554747336755	20.3882415034765	22.553656608807	20.1322754803174	21.2545594449593	22.0495316704141	22.4499722513184	21.9360840243849
"PEX5"	20.3422088188442	21.2171466474116	20.771963276405	21.7176044552315	19.7829930362919	21.5160439293411	21.5143046588267	22.2010673183851	21.0375426307216	20.8647134853894	21.2445838146825	21.5676135236637	20.7419390469352	22.3235214357123	21.439474566986	20.897680524244	22.5015967347751	21.7350255718104	21.7612086781037	22.2888464461917	22.1101802123917	21.7334592232633	20.678093278972	21.3286826603546	20.1420058491073	21.4119739397338	21.9476297274819	22.4802092354116	20.7992093482761
"PEX6"	19.238108610329	7.47035883459374	17.5726947238857	0.0871057080069182	18.9113943803392	0.0497878897257014	0.0705462837978441	0.429539135080892	0.152087352304649	19.7908282286027	22.1135536592517	19.8165878469258	20.0068126046479	18.683588880182	19.8269952815869	19.3440582169129	16.9013747690573	0.285047432725664	19.8670899922159	0.399609546726582	7.6832980773297	0.0669943586409172	17.4292609273159	7.32463219436051	17.4354520291143	0.39164713904087	0.0870545311029893	15.5043373654906	18.1766991333401
"PFAS"	24.822395713948	24.1204670623085	24.5242864118703	24.9001537267389	23.0996827679943	24.9400390644024	24.8754733170758	24.7706150655152	25.0429160425172	26.8104260443718	27.1123875158944	26.1261494620351	27.0077016883875	26.3601101510501	26.4529831997048	26.7324055566009	27.3328451475408	26.9828600352757	26.6528754890542	27.064291394671	26.9016716981429	26.5514120487858	26.8028167961672	26.4019882759924	26.6441846432063	26.8466937379211	27.107798685876	26.2805646404367	27.0713986346142
"PFDN1"	27.3952769244839	26.1721771011461	26.350096967667	26.3719150754093	25.9608850399876	26.8647244068211	26.9649809515732	25.885808667512	25.592131189777	26.0371723704227	26.1801569792173	25.8869868036402	25.359979121725	26.1583190168202	26.674628613812	27.6845850641366	25.9553836215892	25.8831340585744	25.6937995702824	26.6520591901819	26.4585733058322	26.1980352258733	25.4220116033651	26.2743427818462	26.1212127962881	25.8087045724305	26.6900454022138	26.8999921760088	26.0016685919976
"PFDN2"	25.1050043572114	25.1813886942513	24.6038206888746	26.2446919031564	25.0593542428962	25.1313037801567	25.064822397917	25.2016208498922	25.2603641120112	24.7808382319402	24.8647028325406	24.8241523668489	24.6690000255162	24.8345977242683	24.9006410534302	24.7273177085984	24.7146309882741	24.6398845828254	24.6520781880934	25.0153217093494	25.2367634480352	25.1333315726642	24.5801811399153	24.7455535971895	24.9494719480698	24.9656714524258	24.8390373615772	24.909018803526	24.7224148198481
"PFDN4"	19.7726081300382	14.7643459656233	23.3403269993343	22.9336643389582	19.9326247001533	21.4259735685554	-0.160542413995566	20.0613532365342	21.3515740889451	-0.209054954690135	14.5394962757545	21.1303636208594	19.9065977155971	20.5814270290267	21.2023947961871	0.079373883114437	-0.200171920040809	22.0605017134218	0.206901548972709	21.3195166587876	14.8240949783841	22.7082816695475	20.977597624278	14.7241730804213	23.2279786920965	-0.200783712038044	20.0724988958467	20.1676403075544	19.7709493402078
"PFDN5"	25.4335286583405	26.6135274270873	26.2973556756593	26.2368078585545	24.8964658916561	26.0792233880837	26.2956882556251	26.3008565725612	26.2076777574857	26.2296808856591	25.999679255377	25.7380219446995	26.1413932202678	26.3494825340029	26.225031880975	26.0645336786998	25.1131568099011	26.5135283553434	25.8107365850572	26.5670073227652	26.2784143042491	25.8974506289484	25.6969373898224	25.4718333034989	26.2990798242144	26.2771768813763	26.4101225557086	26.2936032472625	26.3095616056176
"PFDN6"	25.4222577196193	25.4333104181844	25.5532112171656	25.749946509077	25.5203457607732	25.3110094681605	25.4398383472431	25.8418059619041	25.445769979001	25.4744741411854	25.1853457575618	25.2190970505248	25.0478955928749	25.2210484256928	25.1463890810615	25.0446846775679	25.2463301283605	25.392668967899	25.0684720450269	25.7342284196378	25.6275596738623	25.5417753507952	25.1117712333687	25.3376027382527	25.1908126639188	25.5513263935194	25.2384578017904	25.4229440976064	25.1622451106987
"PFKFB2"	19.5689699954877	21.9049720675811	18.9906788208203	19.245006189853	21.0139119840886	20.3729245483675	20.8945985274374	20.3532818174179	19.7459910931127	17.9209084467706	8.47688247097216	-0.0264861143705062	-0.272343187308021	18.2314617361663	17.9225265754541	-0.45837614539829	-0.0157117140171863	18.2879326197173	-0.0566019107900697	19.7839064457798	8.46022409847802	19.0187744936837	18.9802312311744	22.2743563822341	19.3388826602395	18.704773088002	18.8880719082047	17.8448509057764	18.9007045686474
"PFKL"	26.7789235450957	27.0745989742875	26.5716630656909	27.6055914722372	26.6543160573815	26.7727838269154	26.9048184433507	26.5383240139669	27.0986920093538	27.8247193229151	27.5503264666429	27.6613918535518	27.6773622744801	27.3500322848265	27.246309968809	27.1321933139396	27.5775121670877	27.2977777897054	27.660081659707	27.8539380612952	27.3948571264211	27.6190724275723	27.5829101522268	27.6787862071218	27.3874873711997	27.6238210935157	27.5815989954276	27.7045045058173	27.4998772501857
"PFKM"	25.3968600170499	24.5578785724297	25.2644561904709	26.0244206815664	25.3212010032608	25.5960440674478	25.5324102166443	25.3976820109846	25.5080513508345	24.1313845779704	24.57007034608	23.8343828680028	24.4851694689842	23.9545798788274	24.0459488064356	24.4789370815789	24.5289999608497	24.4570524989621	23.6048335694549	25.2019801145116	24.8895360231774	24.9007745675767	24.4493238962298	24.9716549286329	24.4416126687246	24.4556288645644	24.392081313004	24.6881338486318	24.6631516551031
"PFKP"	25.1417916915943	25.1791990855506	25.6115433014753	25.2689021522764	25.3631364437887	25.4056006413953	25.8011481981315	25.1457595575707	25.8278589508791	23.5377953727053	24.6682182910828	24.5287177611617	24.2799410972048	24.4007978111182	24.898158928062	24.6582144337399	24.9921876755342	24.1913007295458	24.7495442337558	25.1198887484675	25.434497526561	25.7519261225219	25.0814460871672	25.639040530025	25.1568269403429	26.3871024154597	25.2793808317829	26.3198047733037	25.631561360118
"PFN1"	30.8902317452507	30.1715987911722	30.0489589464178	30.7812521280691	30.76820033081	30.7096073184893	30.6158692616392	30.8887869250218	30.8252266214616	30.338856488	30.5421260760214	30.2145501521671	30.3829792958518	30.3633491796391	30.5293811780007	30.2835228567918	30.2945279311563	30.5228905868885	30.2990427160934	30.4611546333615	30.5987016019133	30.0526820897943	30.4200307694692	30.6821018012265	30.3664771302347	30.6185132474962	30.3294986643241	30.4841435306067	30.396558625287
"PFN2"	23.9237120087082	23.2472917237806	22.9189614542193	23.772489151194	24.2632417998417	23.4827744046835	23.3652721206653	23.8784308067556	22.8862788885485	23.6728336664668	23.958560978328	23.8657889122386	24.2532928553382	23.9405491528	23.8578195564838	23.306699151634	24.0143439155099	24.0411216621592	23.3122087822017	22.9500573917461	23.2922697613671	22.9792297664324	22.7763550177319	23.3044859067083	22.5492862678303	23.158339020218	23.0824126055732	23.1887290792557	22.9628470935582
"PGAM1"	29.1662194060297	29.0451774447506	28.8727799382187	29.6132613904126	29.2407481162559	29.1592241821101	29.0010217579522	29.3579273697979	29.3286980964206	29.4600255214287	29.7129439632021	29.7186174382329	29.8198724773877	29.6017510131064	29.0637768055572	29.3919269184666	29.6400931889607	29.8943844311409	29.7400009790423	29.0124491405908	29.4583149151978	28.5720034880935	28.9913237087987	29.1898392092571	28.8204155918005	29.1265508499696	29.0628714342932	29.1589247138617	29.0832404003287
"PGAM5"	23.6693975916415	24.0248203246906	23.8920033900432	23.263688486309	23.1115300637136	23.9185804186834	23.3159044164171	23.1719236484899	24.2823293707961	25.0596149799878	24.7648508912069	25.0206632204991	24.675131959304	24.6609471917296	24.9091473237501	24.9992962353766	24.7687980637349	24.8683277751538	25.3786300521305	23.9950181538961	24.2223923581669	24.5772393814129	23.784414370129	24.3502034837907	24.2127862710467	24.3296553436208	23.9124842880611	23.9239270366537	24.3865283534308
"PGAP1"	0.781510819212715	6.045654715879	19.0270015213849	18.7596858793419	0.830696554711524	0.802759014432297	0.402706916954433	18.8487329277311	20.2576984690061	0.624395079801525	6.40755872614902	0.77138383073249	17.9450887074563	17.3201266029277	0.750719747202476	0.816926223718316	16.7510094090262	0.417973738402197	0.419959272662251	0.629903647927978	6.16535659379253	0.428948126864482	0.627683190097221	6.22429264806221	18.1855995004959	0.874772888684781	0.450996893119898	0.726131538400809	0.427134778960861
"PGD"	26.1607133917991	27.2049374766706	25.9087645252926	26.2861748039565	26.1634263659868	26.1049872824657	25.9671130641331	26.0747753313575	26.552155289121	28.980197261765	28.2505407293869	28.661277718113	28.452752631837	28.8213237633106	28.9845643594869	28.5802976217532	28.8473103025361	28.8225167331494	28.5903434294206	28.1594941337106	27.9249331008169	28.1958312764137	28.4610890332707	28.3633118623771	28.1435484362292	28.6076237923941	28.2398331058188	28.3724428271677	28.2370860669675
"PGGT1B"	0.179127250495524	7.53132600756015	19.8650934388986	19.563372636857	0.0602000410100221	19.7055859152739	19.802681724642	0.225793683324421	19.4036596584836	0.17872240602032	21.0856376930221	20.8454444181945	20.6335756716176	0.284644168252509	19.7878047681439	20.6049583154896	19.4563067162833	0.384539935893562	20.6211045724969	18.6629927229197	22.7134177945599	21.0461445056853	21.3710140855711	7.70685827282125	20.7775620228661	21.3439752325459	0.245470059558802	19.4643172971543	20.4649450789291
"PGK1"	30.5853302015738	30.6315736743129	30.4397167469754	30.9232525439523	30.9568261095747	30.6105839290645	30.9467013405809	30.7185150484918	30.8272954056322	31.4562032959277	31.5032853100085	31.2391508010997	31.5944396422957	31.2907549446862	30.8378218527229	31.3230184382696	31.486514376199	31.5290504863881	31.4467351310015	31.1377357918282	31.1839551048322	30.574765423223	30.6795585345491	31.1585155177293	30.7705083580097	31.2208406594762	31.1033139121374	31.0792843362371	31.139410198789
"PGLS"	27.7460437848773	27.7013781273407	27.1745645141352	28.0673319577363	27.8327655109734	27.630576745605	27.6383768235822	27.5720600223015	27.9726072113172	28.8301832427802	28.7271234028962	28.5364486101255	28.8519068411308	28.6180939543676	28.1686608000166	28.7315680768068	28.8697748634279	28.8403261406648	28.8040049737009	28.0915690311247	28.5168205815613	27.797012403946	28.1970025486634	28.3739574127011	27.4965656544182	28.3786579281897	28.2492238808984	28.143751413377	28.5307280752214
"PGM1"	28.4359157910485	28.1548238726415	28.2797223652425	28.8395329007662	28.5454152541945	28.6194288877263	28.7317699148369	28.4925108894881	29.0711245673042	27.5200702341948	28.0140875931897	27.6677809926151	27.7497821953426	27.9224928795892	27.2202942711037	27.5377628150583	27.6070669858427	28.1629564613777	27.5286566574995	28.3556613329997	28.1810101044189	27.7658544557425	28.7756345779866	28.2684016884278	27.7247295684064	28.2782039790513	28.5638224270388	28.2356618215166	27.821724870085
"PGM2"	26.3442116626895	26.4177464972649	25.5419530987412	26.5449618211521	25.6717177879838	26.1765940866581	26.3967656235037	26.1869191197869	26.1760655085134	27.7461576906671	27.4909915831823	27.8704091733264	27.9737107870463	27.8853300506394	27.8182986000039	27.5135088889208	27.9035814353773	27.9034103238943	27.7533273988409	27.0950037794727	27.5484124844846	26.8408667682754	27.0198703846586	27.1457011343263	27.2235417313136	27.3286217061669	27.2310144229407	27.4270427366723	27.3631204498007
"PGM2L1"	18.4493353436841	18.4541700324095	19.0047778747687	20.5095239977137	17.6404030641409	19.4799345157914	1.56627295970253	1.85846922127188	18.2675607516743	22.1963779277717	21.5125374855114	23.3527456190736	23.1127612781886	22.3045420288882	22.7409420930077	22.6750162043259	22.1516981384439	22.456371055696	23.1532198232559	19.0687946428777	20.2297355420215	20.4360084313768	20.6246636848517	19.2374834540565	20.6180351098046	19.800559123305	19.4387295030309	20.805508935934	20.8644132426146
"PGM3"	20.9105575129632	11.3151156631395	-2.60505053295243	21.2631820149924	18.5402853476975	20.7664086197444	19.8124648566272	16.8257581726401	20.6757800720276	23.4648678514657	25.3093940329185	23.4381436669586	24.6729459659991	23.1834792912027	23.1043712640815	23.7206946205194	23.7380489106589	23.2681949055722	23.8657872909401	23.6316494062782	24.6559916534265	23.5448092971986	24.2893529285019	24.4644156465311	23.3341936479508	23.5128166151853	24.0001259346764	22.813474815288	23.6909384910437
"PGM5"	23.9418184410316	24.2521561496808	22.1747953964039	25.1633551539587	22.7967528536502	25.4225135873908	25.5602181125982	25.7639267334033	24.1408781035393	20.8677141230734	14.1594048403541	20.2711780306315	22.1797564443359	21.1414442895586	19.6753271868601	21.7034889305094	18.6344880271743	19.1907700341593	21.5552745434546	20.1328434629984	24.1792693015199	21.6002445197659	23.2575768448086	24.4107013035839	22.4460757510612	23.636760134709	20.727363879473	20.5283881835343	22.7305237671466
"PGP"	22.0079952742751	18.4088488651497	20.0956211177104	18.8252176715822	20.9355393468944	19.1654881366861	1.7570483474222	18.5252253828916	1.55996473135063	23.266676510338	22.6789672471392	23.7710768413549	23.4755154922902	24.4062252267832	23.5374001375735	22.8833196647553	24.0734164742821	24.3363318407603	23.4432816020199	21.9911350542442	21.8149007354691	22.472191537139	21.7114547176983	21.9150859797268	22.1962668361422	22.7088816903958	22.3280931857608	21.7296570208449	22.4451722259303
"PGR"	18.472469734288	7.14029003467406	0.353338297882766	0.113479154895376	16.7300578688292	18.0609740588768	0.421890827774869	18.969715035005	0.268471729077618	22.6438889181031	6.96725845674889	24.0561923241904	19.7418706584398	22.8428314067618	23.6308717070603	19.8132745306022	21.9482962658162	19.8445649705724	23.3780142732324	0.142022107522605	19.8790146748593	18.9526921160192	0.335804254436775	22.8372724861891	0.425519619940651	18.9049940095321	0.449730752903683	16.7175971323419	21.3322562189667
"PGRMC1"	27.3534932653066	27.3848592324737	28.559240280199	28.1028315079799	28.23237758095	28.1042560945347	28.0615203134392	28.1873282754158	27.6841826454273	27.2509148221311	28.0842481767782	27.66504707479	27.3297230638142	27.9420994404082	27.5167524627753	27.7605220610743	27.6189632264535	28.1878853805677	27.567397597938	27.874672758155	27.5286844593377	27.5206093993483	27.8576754393268	27.7659490819837	27.8603965131183	27.5426127421507	27.5796718707672	27.4385128900496	27.4640964942911
"PGRMC2"	26.5527104728281	26.4784449175109	27.0926996313285	26.3025295091637	26.7816409912358	26.7727151685043	26.9719981660244	26.9009536688774	26.6340042046838	26.760338166665	27.1167262970665	26.4088282487756	27.4273071155909	27.2667355921802	26.7100500246639	27.1311674597523	26.6850828452607	27.0602976052293	26.8861140516171	26.5797907647616	26.845987607507	26.5691244750514	26.9826345557899	26.7041685329773	26.5226175101281	26.6052577758941	26.5227555369792	26.3598246540055	26.5510711578289
"PHACTR4"	17.3080773181987	8.72837897690456	18.8971979915929	18.9581805765069	-0.746902523840401	19.209014200072	-0.495111765673197	17.4787609947101	18.4896347001656	19.9673025973564	21.6966127335107	20.8250593090731	20.4446459210404	19.2374012890205	20.4968066386225	20.7012617516672	20.5446189080254	21.5124237048674	20.3488380373029	18.8212322915847	21.2617186014883	19.6970161989658	20.0218103532456	20.8452114645953	20.0842429698121	20.0203543303536	19.3896389898056	20.2294803784436	20.0263652879255
"PHAX"	19.8731221460578	13.9246511511165	21.0342033366309	21.8417161519748	19.2954842571882	22.1773201595273	20.4366413995429	20.5776946106473	20.8681514474287	21.1408618490276	22.5410795751323	20.7969122773062	21.8371331415505	20.9353403123537	21.9603199832712	20.9918510389094	21.3534569692867	20.486438244417	21.2348306146629	21.70333423772	22.893264813732	21.7466552399242	21.3329472138532	22.8286685606037	20.7638383821029	21.8705530266167	21.5664837922504	21.2225097335433	20.4001257989195
"PHB"	28.5271772799217	28.9836264059518	29.2253757891418	28.8465914520645	28.6426112975684	28.9194274260422	28.8249684613746	28.8417024758055	28.8115081207584	28.8695498123707	28.9279614019365	29.2175960200976	29.2058711455454	28.9396508032253	28.8934918312976	28.7937520877042	28.7682896739213	28.9196791559644	29.3015364148257	29.8176751110202	28.9812127788647	29.6883917146842	29.9786510189895	29.6242698496339	29.846920916773	29.6349931834113	29.4600518445799	28.8066209976886	29.5733063598914
"PHB2"	28.1785811676393	28.4720320705743	28.7870991077988	28.6271158040796	27.1463366149028	28.2402733189225	27.8629041152124	28.4347594077858	28.3912077092755	28.3166978686297	28.4437277698759	28.3191196129785	28.5401171481165	28.2490264056175	28.360150395755	28.3081888038231	28.16937728862	28.1027209789034	28.5405449496908	29.3429904020082	28.5594872290187	29.1884547355136	29.1941114451754	28.7479120341682	29.3170164925375	28.8766295652305	28.983231273881	28.4019866643812	29.1293345341618
"PHC2"	21.9470647123079	14.797974915832	22.1364018530685	23.8262167798197	23.553898952262	23.297111134124	23.6871665596297	23.7270277943473	23.8112986017437	21.2916336991862	23.0721660448436	22.1767863799875	22.6730713088608	20.692296146283	21.3056670461105	20.6962431497243	21.5894531725985	21.9735907130285	22.0443551568931	22.3891616757898	23.4383219072783	20.2308651541458	22.0013677637536	24.2292420578136	21.2360109481798	21.9690908384242	21.1437423685967	22.2867914441693	21.9861886316751
"PHC3"	1.73113138781735	19.7983080509718	21.5935926521096	22.4231645367773	19.3297138237829	22.1643313440503	21.5894696049198	1.75154161543436	22.0576886286415	21.2413343062704	20.8160066228314	19.9987774050976	22.1635094614079	20.7404793256602	21.7054234122896	22.0963305716439	20.5653419102679	21.831678288264	21.2946198516709	21.7709757519768	21.485651529448	21.6227309925546	21.3608764578308	19.3047836263614	21.3998413830488	21.2162602049303	21.1625106079779	20.7620234724355	22.3378264733616
"PHF1"	0.369317773260024	6.86007599473636	20.3840473271061	20.7228210919448	0.35614693693493	21.2186589528794	0.349645386883815	0.684729312860732	20.7815763145992	17.9773257269996	6.97360315503206	19.0537437425433	20.0926618439308	0.55817325650256	19.1197202426965	0.413325472674218	17.981353977877	0.618103608651108	20.5045071367298	0.682333046651777	21.0631117980947	0.421747734101336	18.7677343552466	6.97355966114063	0.586113958175508	18.2665402216032	0.609617596848935	0.61186568494329	19.1723877839533
"PHF14"	18.0262615456484	12.7537785010451	21.2657717484012	20.5322093596459	-3.5536025246066	21.0499711724011	18.496255875189	18.5709300221569	20.560112736714	20.2652659096235	12.7742861880069	20.948946831149	20.2508478606765	19.520729498963	20.5317122989173	20.2317763470441	19.6298640992419	19.9201003952914	20.7970135430401	20.009359094071	23.4159102151407	21.5508279646582	20.8548432661852	24.8065437703561	21.0366201409117	20.2648007431451	20.2747118273688	20.6216744111038	21.1359421355639
